dx_1
-3.141592653589793,-1.0
-3.141592653589793,1.0
-3.129827956668178,-1.0
-3.129827956668178,1.0
-3.1062394512985376,-1.0
-3.1062394512985376,1.0
-3.0825910843482474,-1.0
-3.0825910843482474,1.0
-3.0588820884562007,-1.0
-3.0588820884562007,1.0
-3.035111678371305,-1.0
-3.035111678371305,1.0
-3.011279050344281,-1.0
-3.011279050344281,1.0
-2.9873833814910924,-1.0
-2.9873833814910924,1.0
-2.9634238291280193,-1.0
-2.9634238291280193,1.0
-2.939399530076357,-1.0
-2.939399530076357,1.0
-2.915309599934239,-1.0
-2.915309599934239,1.0
-2.89115313231457,-1.0
-2.89115313231457,1.0
-2.8669291980469658,-1.0
-2.8669291980469658,1.0
-2.842636844340985,-1.0
-2.842636844340985,1.0
-2.8182750939089303,-1.0
-2.8182750939089303,1.0
-2.7938429440459327,-1.0
-2.7938429440459327,1.0
-2.769339365663229,-1.0
-2.769339365663229,1.0
-2.7447633022738884,-1.0
-2.7447633022738884,1.0
-2.720113668926847,-1.0
-2.720113668926847,1.0
-2.695389351085216,-1.0
-2.695389351085216,1.0
-2.6705892034469683,-1.0
-2.6705892034469683,1.0
-2.6457120487028423,-1.0
-2.6457120487028423,1.0
-2.6207566762280172,-1.0
-2.6207566762280172,1.0
-2.5957218407032663,-1.0
-2.5957218407032663,1.0
-2.5706062606598348,-1.0
-2.5706062606598348,1.0
-2.545408616944216,-1.0
-2.545408616944216,1.0
-2.520127551095982,-1.0
-2.520127551095982,1.0
-2.494761663633317,-1.0
-2.494761663633317,1.0
-2.4693095122394846,-1.0
-2.4693095122394846,1.0
-2.443769609842615,-1.0
-2.443769609842615,1.0
-2.4181404225821233,-1.0
-2.4181404225821233,1.0
-2.3924203676516433,-1.0
-2.3924203676516433,1.0
-2.366607811010817,-1.0
-2.366607811010817,1.0
-2.340701064954639,-1.0
-2.340701064954639,1.0
-2.3146983855301113,-1.0
-2.3146983855301113,1.0
-2.288597969787562,-1.0
-2.288597969787562,1.0
-2.2623979528539166,-1.0
-2.2623979528539166,1.0
-2.2360964048127494,-1.0
-2.2360964048127494,1.0
-2.2096913273760603,-1.0
-2.2096913273760603,1.0
-2.18318065032918,-1.0
-2.18318065032918,1.0
-2.1565622277306007,-1.0
-2.1565622277306007,1.0
-2.129833833844544,-1.0
-2.129833833844544,1.0
-2.102993158783064,-1.0
-2.102993158783064,1.0
-2.0760378038316847,-1.0
-2.0760378038316847,1.0
-2.0489652764295867,-1.0
-2.0489652764295867,1.0
-2.021772984772251,-1.0
-2.021772984772251,1.0
-1.9944582320006115,-1.0
-1.9944582320006115,1.0
-1.9670182099376106,-1.0
-1.9670182099376106,1.0
-1.939449992326896,-1.0
-1.939449992326896,1.0
-1.9117505275242486,-1.0
-1.9117505275242486,1.0
-1.8839166305861512,-1.0
-1.8839166305861512,1.0
-1.8559449746925845,-1.0
-1.8559449746925845,1.0
-1.8278320818332965,-1.0
-1.8278320818332965,1.0
-1.7995743126784358,-1.0
-1.7995743126784358,1.0
-1.7711678555426185,-1.0
-1.7711678555426185,1.0
-1.7426087143406237,-1.0
-1.7426087143406237,1.0
-1.713892695418413,-1.0
-1.713892695418413,1.0
-1.6850153931263363,-1.0
-1.6850153931263363,1.0
-1.655972173983102,-1.0
-1.655972173983102,1.0
-1.6267581592565579,-1.0
-1.6267581592565579,1.0
-1.597368205760585,-1.0
-1.597368205760585,1.0
-1.567796884637282,-1.0
-1.567796884637282,1.0
-1.538038457856558,-1.0
-1.538038457856558,1.0
-1.5080868521217485,-1.0
-1.5080868521217485,1.0
-1.4779356298184443,-1.0
-1.4779356298184443,1.0
-1.4475779565810207,-1.0
-1.4475779565810207,1.0
-1.417006564976826,-1.0
-1.417006564976826,1.0
-1.3862137137172617,-1.0
-1.3862137137172617,1.0
-1.3551911416948168,-1.0
-1.3551911416948168,1.0
-1.3239300160103378,-1.0
-1.3239300160103378,1.0
-1.2924208729888844,-1.0
-1.2924208729888844,1.0
-1.2606535509773766,-1.0
-1.2606535509773766,1.0
-1.2286171134616775,-1.0
-1.2286171134616775,1.0
-1.1962997607197015,-1.0
-1.1962997607197015,1.0
-1.1636887278220824,-1.0
-1.1636887278220824,1.0
-1.130770166275819,-1.0
-1.130770166275819,1.0
-1.0975290059429637,-1.0
-1.0975290059429637,1.0
-1.06394879300761,-1.0
-1.06394879300761,1.0
