dx_1
-1.0,-1.0,-1.0
-1.0,-1.0,-0.999000000000003
-1.0,-1.0,-0.9970000000000475
-1.0,-1.0,-0.9950000000000337
-1.0,-1.0,-0.9929999999999873
-1.0,-1.0,-0.9909999999999342
-1.0,-1.0,-0.9889999999999027
-1.0,-1.0,-0.9869999999999166
-1.0,-1.0,-0.984999999999891
-1.0,-1.0,-0.9829999999998552
-1.0,-1.0,-0.9809999999998362
-1.0,-1.0,-0.9789999999998513
-1.0,-1.0,-0.9769999999998249
-1.0,-1.0,-0.9749999999997836
-1.0,-1.0,-0.9729999999997424
-1.0,-1.0,-0.9709999999997391
-1.0,-1.0,-0.968999999999689
-1.0,-1.0,-0.9669999999997229
-1.0,-1.0,-0.9649999999997557
-1.0,-1.0,-0.9629999999997105
-1.0,-1.0,-0.9609999999997165
-1.0,-1.0,-0.9589999999996885
-1.0,-1.0,-0.9569999999996621
-1.0,-1.0,-0.9549999999996639
-1.0,-1.0,-0.9529999999997
-1.0,-1.0,-0.9509999999997059
-1.0,-1.0,-0.9489999999997082
-1.0,-1.0,-0.9469999999997221
-1.0,-1.0,-0.9449999999997736
-1.0,-1.0,-0.94299999999979
-1.0,-1.0,-0.9409999999997853
-1.0,-1.0,-0.9389999999997853
-1.0,-1.0,-0.9369999999998297
-1.0,-1.0,-0.9349999999998202
-1.0,-1.0,-0.9329999999997826
-1.0,-1.0,-0.9309999999997578
-1.0,-1.0,-0.928999999999773
-1.0,-1.0,-0.9269999999998223
-1.0,-1.0,-0.924999999999853
-1.0,-1.0,-0.9229999999998917
-1.0,-1.0,-0.9209999999998368
-1.0,-1.0,-0.9189999999998254
-1.0,-1.0,-0.9169999999997904
-1.0,-1.0,-0.91499999999974
-1.0,-1.0,-0.9129999999997
-1.0,-1.0,-0.9109999999997163
-1.0,-1.0,-0.9089999999997038
-1.0,-1.0,-0.9069999999997598
-1.0,-1.0,-0.9049999999997294
-1.0,-1.0,-0.9029999999997502
-1.0,-1.0,-0.9009999999997163
-1.0,-1.0,-0.8989999999997642
-1.0,-1.0,-0.8969999999997208
-1.0,-1.0,-0.8949999999997006
-1.0,-1.0,-0.8929999999997295
-1.0,-1.0,-0.8909999999997463
-1.0,-1.0,-0.8889999999997537
-1.0,-1.0,-0.8869999999997772
-1.0,-1.0,-0.8849999999997574
-1.0,-1.0,-0.8829999999997206
-1.0,-1.0,-0.8809999999997522
-1.0,-1.0,-0.8789999999997088
-1.0,-1.0,-0.876999999999728
-1.0,-1.0,-0.8749999999996979
-1.0,-1.0,-0.8729999999996447
-1.0,-1.0,-0.8709999999996226
-1.0,-1.0,-0.8689999999996294
-1.0,-1.0,-0.8669999999995802
-1.0,-1.0,-0.8649999999995307
-1.0,-1.0,-0.8629999999995073
-1.0,-1.0,-0.8609999999994754
-1.0,-1.0,-0.8589999999995226
-1.0,-1.0,-0.8569999999995643
-1.0,-1.0,-0.8549999999995955
-1.0,-1.0,-0.8529999999996422
-1.0,-1.0,-0.8509999999996519
-1.0,-1.0,-0.848999999999618
-1.0,-1.0,-0.8469999999995665
-1.0,-1.0,-0.8449999999995578
-1.0,-1.0,-0.8429999999995836
-1.0,-1.0,-0.8409999999995592
-1.0,-1.0,-0.8389999999995461
-1.0,-1.0,-0.8369999999995705
-1.0,-1.0,-0.8349999999995866
-1.0,-1.0,-0.8329999999995823
-1.0,-1.0,-0.8309999999995841
-1.0,-1.0,-0.8289999999995812
-1.0,-1.0,-0.8269999999995994
-1.0,-1.0,-0.8249999999995924
-1.0,-1.0,-0.8229999999995473
-1.0,-1.0,-0.8209999999996015
-1.0,-1.0,-0.8189999999995989
-1.0,-1.0,-0.8169999999995662
-1.0,-1.0,-0.8149999999995591
-1.0,-1.0,-0.8129999999995748
-1.0,-1.0,-0.8109999999995287
-1.0,-1.0,-0.808999999999585
-1.0,-1.0,-0.8069999999996327
-1.0,-1.0,-0.804999999999587
-1.0,-1.0,-0.802999999999542
-1.0,-1.0,-0.8009999999995239
-1.0,-1.0,-0.798999999999492
-1.0,-1.0,-0.7969999999995392
-1.0,-1.0,-0.7949999999995805
-1.0,-1.0,-0.7929999999995766
-1.0,-1.0,-0.7909999999995541
-1.0,-1.0,-0.7889999999995572
-1.0,-1.0,-0.7869999999995946
-1.0,-1.0,-0.7849999999995818
-1.0,-1.0,-0.7829999999996086
-1.0,-1.0,-0.78099999999959
-1.0,-1.0,-0.7789999999996007
-1.0,-1.0,-0.7769999999996177
-1.0,-1.0,-0.7749999999996674
-1.0,-1.0,-0.772999999999715
-1.0,-1.0,-0.7709999999996761
-1.0,-1.0,-0.768999999999697
-1.0,-1.0,-0.7669999999996843
-1.0,-1.0,-0.7649999999996644
