dx_1
-1.0,-1.0,-1.0
-1.0,-1.0,-0.9
-1.0,-1.0,-0.7
-1.0,-1.0,-0.49999999999999994
-1.0,-1.0,-0.29999999999999993
-1.0,-1.0,-0.09999999999999999
-1.0,-1.0,0.1
-1.0,-1.0,0.29999999999999993
-1.0,-1.0,0.49999999999999994
-1.0,-1.0,0.7
-1.0,-1.0,0.9
-1.0,-1.0,1.0
-1.0,-0.9,-1.0
-1.0,-0.9,1.0
-1.0,-0.7,-1.0
-1.0,-0.7,1.0
-1.0,-0.49999999999999994,-1.0
-1.0,-0.49999999999999994,1.0
-1.0,-0.29999999999999993,-1.0
-1.0,-0.29999999999999993,1.0
-1.0,-0.09999999999999999,-1.0
-1.0,-0.09999999999999999,1.0
-1.0,0.1,-1.0
-1.0,0.1,1.0
-1.0,0.29999999999999993,-1.0
-1.0,0.29999999999999993,1.0
-1.0,0.49999999999999994,-1.0
-1.0,0.49999999999999994,1.0
-1.0,0.7,-1.0
-1.0,0.7,1.0
-1.0,0.9,-1.0
-1.0,0.9,1.0
-1.0,1.0,-1.0
-1.0,1.0,-0.9
-1.0,1.0,-0.7
-1.0,1.0,-0.49999999999999994
-1.0,1.0,-0.29999999999999993
-1.0,1.0,-0.09999999999999999
-1.0,1.0,0.1
-1.0,1.0,0.29999999999999993
-1.0,1.0,0.49999999999999994
-1.0,1.0,0.7
-1.0,1.0,0.9
-1.0,1.0,1.0
-0.9,-1.0,-1.0
-0.9,-1.0,1.0
-0.9,1.0,-1.0
-0.9,1.0,1.0
-0.7,-1.0,-1.0
-0.7,-1.0,1.0
-0.7,1.0,-1.0
-0.7,1.0,1.0
-0.49999999999999994,-1.0,-1.0
-0.49999999999999994,-1.0,1.0
-0.49999999999999994,1.0,-1.0
-0.49999999999999994,1.0,1.0
-0.29999999999999993,-1.0,-1.0
-0.29999999999999993,-1.0,1.0
-0.29999999999999993,1.0,-1.0
-0.29999999999999993,1.0,1.0
-0.09999999999999999,-1.0,-1.0
-0.09999999999999999,-1.0,1.0
-0.09999999999999999,1.0,-1.0
-0.09999999999999999,1.0,1.0
0.1,-1.0,-1.0
0.1,-1.0,1.0
0.1,1.0,-1.0
0.1,1.0,1.0
0.29999999999999993,-1.0,-1.0
0.29999999999999993,-1.0,1.0
0.29999999999999993,1.0,-1.0
0.29999999999999993,1.0,1.0
0.49999999999999994,-1.0,-1.0
0.49999999999999994,-1.0,1.0
0.49999999999999994,1.0,-1.0
0.49999999999999994,1.0,1.0
0.7,-1.0,-1.0
0.7,-1.0,1.0
0.7,1.0,-1.0
0.7,1.0,1.0
0.9,-1.0,-1.0
0.9,-1.0,1.0
0.9,1.0,-1.0
0.9,1.0,1.0
1.0,-1.0,-1.0
1.0,-1.0,-0.9
1.0,-1.0,-0.7
1.0,-1.0,-0.49999999999999994
1.0,-1.0,-0.29999999999999993
1.0,-1.0,-0.09999999999999999
1.0,-1.0,0.1
1.0,-1.0,0.29999999999999993
1.0,-1.0,0.49999999999999994
1.0,-1.0,0.7
1.0,-1.0,0.9
1.0,-1.0,1.0
1.0,-0.9,-1.0
1.0,-0.9,1.0
1.0,-0.7,-1.0
1.0,-0.7,1.0
1.0,-0.49999999999999994,-1.0
1.0,-0.49999999999999994,1.0
1.0,-0.29999999999999993,-1.0
1.0,-0.29999999999999993,1.0
1.0,-0.09999999999999999,-1.0
1.0,-0.09999999999999999,1.0
1.0,0.1,-1.0
1.0,0.1,1.0
1.0,0.29999999999999993,-1.0
1.0,0.29999999999999993,1.0
1.0,0.49999999999999994,-1.0
1.0,0.49999999999999994,1.0
1.0,0.7,-1.0
1.0,0.7,1.0
1.0,0.9,-1.0
1.0,0.9,1.0
1.0,1.0,-1.0
1.0,1.0,-0.9
1.0,1.0,-0.7
1.0,1.0,-0.49999999999999994
1.0,1.0,-0.29999999999999993
1.0,1.0,-0.09999999999999999
1.0,1.0,0.1
1.0,1.0,0.29999999999999993
1.0,1.0,0.49999999999999994
1.0,1.0,0.7
1.0,1.0,0.9
1.0,1.0,1.0
