dx_1
-0.75,0.85,-0.65,-0.45,-0.55,0.65
-0.75,0.85,-0.65,-0.45,-0.55,0.66
-0.75,0.85,-0.65,-0.45,-0.54,0.65
-0.75,0.85,-0.65,-0.45,-0.54,0.66
-0.75,0.85,-0.65,-0.44,-0.55,0.65
-0.75,0.85,-0.65,-0.44,-0.55,0.66
-0.75,0.85,-0.65,-0.44,-0.54,0.65
-0.75,0.85,-0.65,-0.44,-0.54,0.66
-0.75,0.85,-0.6495000000000154,-0.45,-0.55,0.65
-0.75,0.85,-0.6495000000000154,-0.45,-0.55,0.66
-0.75,0.85,-0.6495000000000154,-0.45,-0.54,0.65
-0.75,0.85,-0.6495000000000154,-0.45,-0.54,0.66
-0.75,0.85,-0.6495000000000154,-0.44,-0.55,0.65
-0.75,0.85,-0.6495000000000154,-0.44,-0.55,0.66
-0.75,0.85,-0.6495000000000154,-0.44,-0.54,0.65
-0.75,0.85,-0.6495000000000154,-0.44,-0.54,0.66
-0.75,0.85,-0.6495000000000147,-0.45,-0.55,0.65
-0.75,0.85,-0.6495000000000147,-0.45,-0.55,0.66
-0.75,0.85,-0.6495000000000147,-0.45,-0.54,0.65
-0.75,0.85,-0.6495000000000147,-0.45,-0.54,0.66
-0.75,0.85,-0.6495000000000147,-0.44,-0.55,0.65
-0.75,0.85,-0.6495000000000147,-0.44,-0.55,0.66
-0.75,0.85,-0.6495000000000147,-0.44,-0.54,0.65
-0.75,0.85,-0.6495000000000147,-0.44,-0.54,0.66
-0.75,0.85,-0.6494999999999927,-0.45,-0.55,0.65
-0.75,0.85,-0.6494999999999927,-0.45,-0.55,0.66
-0.75,0.85,-0.6494999999999927,-0.45,-0.54,0.65
-0.75,0.85,-0.6494999999999927,-0.45,-0.54,0.66
-0.75,0.85,-0.6494999999999927,-0.44,-0.55,0.65
-0.75,0.85,-0.6494999999999927,-0.44,-0.55,0.66
-0.75,0.85,-0.6494999999999927,-0.44,-0.54,0.65
-0.75,0.85,-0.6494999999999927,-0.44,-0.54,0.66
-0.75,0.85,-0.6494999999999845,-0.45,-0.55,0.65
-0.75,0.85,-0.6494999999999845,-0.45,-0.55,0.66
-0.75,0.85,-0.6494999999999845,-0.45,-0.54,0.65
-0.75,0.85,-0.6494999999999845,-0.45,-0.54,0.66
-0.75,0.85,-0.6494999999999845,-0.44,-0.55,0.65
-0.75,0.85,-0.6494999999999845,-0.44,-0.55,0.66
-0.75,0.85,-0.6494999999999845,-0.44,-0.54,0.65
-0.75,0.85,-0.6494999999999845,-0.44,-0.54,0.66
-0.75,0.85,-0.649090909090909,-0.45,-0.55,0.65
-0.75,0.85,-0.649090909090909,-0.45,-0.55,0.66
-0.75,0.85,-0.649090909090909,-0.45,-0.54,0.65
-0.75,0.85,-0.649090909090909,-0.45,-0.54,0.66
-0.75,0.85,-0.649090909090909,-0.44,-0.55,0.65
-0.75,0.85,-0.649090909090909,-0.44,-0.55,0.66
-0.75,0.85,-0.649090909090909,-0.44,-0.54,0.65
-0.75,0.85,-0.649090909090909,-0.44,-0.54,0.66
-0.75,0.85,-0.6485000000001655,-0.45,-0.55,0.65
-0.75,0.85,-0.6485000000001655,-0.45,-0.55,0.66
-0.75,0.85,-0.6485000000001655,-0.45,-0.54,0.65
-0.75,0.85,-0.6485000000001655,-0.45,-0.54,0.66
-0.75,0.85,-0.6485000000001655,-0.44,-0.55,0.65
-0.75,0.85,-0.6485000000001655,-0.44,-0.55,0.66
-0.75,0.85,-0.6485000000001655,-0.44,-0.54,0.65
-0.75,0.85,-0.6485000000001655,-0.44,-0.54,0.66
-0.75,0.85,-0.648500000000019,-0.45,-0.55,0.65
-0.75,0.85,-0.648500000000019,-0.45,-0.55,0.66
-0.75,0.85,-0.648500000000019,-0.45,-0.54,0.65
-0.75,0.85,-0.648500000000019,-0.45,-0.54,0.66
-0.75,0.85,-0.648500000000019,-0.44,-0.55,0.65
-0.75,0.85,-0.648500000000019,-0.44,-0.55,0.66
-0.75,0.85,-0.648500000000019,-0.44,-0.54,0.65
-0.75,0.85,-0.648500000000019,-0.44,-0.54,0.66
-0.75,0.85,-0.6484999999999801,-0.45,-0.55,0.65
-0.75,0.85,-0.6484999999999801,-0.45,-0.55,0.66
-0.75,0.85,-0.6484999999999801,-0.45,-0.54,0.65
-0.75,0.85,-0.6484999999999801,-0.45,-0.54,0.66
-0.75,0.85,-0.6484999999999801,-0.44,-0.55,0.65
-0.75,0.85,-0.6484999999999801,-0.44,-0.55,0.66
-0.75,0.85,-0.6484999999999801,-0.44,-0.54,0.65
-0.75,0.85,-0.6484999999999801,-0.44,-0.54,0.66
-0.75,0.85,-0.648499999999953,-0.45,-0.55,0.65
-0.75,0.85,-0.648499999999953,-0.45,-0.55,0.66
-0.75,0.85,-0.648499999999953,-0.45,-0.54,0.65
-0.75,0.85,-0.648499999999953,-0.45,-0.54,0.66
-0.75,0.85,-0.648499999999953,-0.44,-0.55,0.65
-0.75,0.85,-0.648499999999953,-0.44,-0.55,0.66
-0.75,0.85,-0.648499999999953,-0.44,-0.54,0.65
-0.75,0.85,-0.648499999999953,-0.44,-0.54,0.66
-0.75,0.85,-0.6481818181818182,-0.45,-0.55,0.65
-0.75,0.85,-0.6481818181818182,-0.45,-0.55,0.66
-0.75,0.85,-0.6481818181818182,-0.45,-0.54,0.65
-0.75,0.85,-0.6481818181818182,-0.45,-0.54,0.66
-0.75,0.85,-0.6481818181818182,-0.44,-0.55,0.65
-0.75,0.85,-0.6481818181818182,-0.44,-0.55,0.66
-0.75,0.85,-0.6481818181818182,-0.44,-0.54,0.65
-0.75,0.85,-0.6481818181818182,-0.44,-0.54,0.66
-0.75,0.85,-0.6475000000002867,-0.45,-0.55,0.65
-0.75,0.85,-0.6475000000002867,-0.45,-0.55,0.66
-0.75,0.85,-0.6475000000002867,-0.45,-0.54,0.65
-0.75,0.85,-0.6475000000002867,-0.45,-0.54,0.66
-0.75,0.85,-0.6475000000002867,-0.44,-0.55,0.65
-0.75,0.85,-0.6475000000002867,-0.44,-0.55,0.66
-0.75,0.85,-0.6475000000002867,-0.44,-0.54,0.65
-0.75,0.85,-0.6475000000002867,-0.44,-0.54,0.66
-0.75,0.85,-0.647500000000002,-0.45,-0.55,0.65
-0.75,0.85,-0.647500000000002,-0.45,-0.55,0.66
-0.75,0.85,-0.647500000000002,-0.45,-0.54,0.65
-0.75,0.85,-0.647500000000002,-0.45,-0.54,0.66
-0.75,0.85,-0.647500000000002,-0.44,-0.55,0.65
-0.75,0.85,-0.647500000000002,-0.44,-0.55,0.66
-0.75,0.85,-0.647500000000002,-0.44,-0.54,0.65
-0.75,0.85,-0.647500000000002,-0.44,-0.54,0.66
-0.75,0.85,-0.6474999999999943,-0.45,-0.55,0.65
-0.75,0.85,-0.6474999999999943,-0.45,-0.55,0.66
-0.75,0.85,-0.6474999999999943,-0.45,-0.54,0.65
-0.75,0.85,-0.6474999999999943,-0.45,-0.54,0.66
-0.75,0.85,-0.6474999999999943,-0.44,-0.55,0.65
-0.75,0.85,-0.6474999999999943,-0.44,-0.55,0.66
-0.75,0.85,-0.6474999999999943,-0.44,-0.54,0.65
-0.75,0.85,-0.6474999999999943,-0.44,-0.54,0.66
-0.75,0.85,-0.6474999999998844,-0.45,-0.55,0.65
-0.75,0.85,-0.6474999999998844,-0.45,-0.55,0.66
-0.75,0.85,-0.6474999999998844,-0.45,-0.54,0.65
-0.75,0.85,-0.6474999999998844,-0.45,-0.54,0.66
-0.75,0.85,-0.6474999999998844,-0.44,-0.55,0.65
-0.75,0.85,-0.6474999999998844,-0.44,-0.55,0.66
-0.75,0.85,-0.6474999999998844,-0.44,-0.54,0.65
-0.75,0.85,-0.6474999999998844,-0.44,-0.54,0.66
-0.75,0.85,-0.6472727272727272,-0.45,-0.55,0.65
-0.75,0.85,-0.6472727272727272,-0.45,-0.55,0.66
-0.75,0.85,-0.6472727272727272,-0.45,-0.54,0.65
-0.75,0.85,-0.6472727272727272,-0.45,-0.54,0.66
-0.75,0.85,-0.6472727272727272,-0.44,-0.55,0.65
