dx_1
-0.25,-0.25,-0.25,-0.25
-0.25,-0.25,-0.25,0.25
-0.25,-0.25,0.25,-0.25
-0.25,-0.25,0.25,0.25
-0.25,-0.2409789458025253,-0.25,-0.25
-0.25,-0.2409789458025253,-0.25,0.25
-0.25,-0.2409789458025253,0.25,-0.25
-0.25,-0.2409789458025253,0.25,0.25
-0.25,-0.2375,-0.25,-0.25
-0.25,-0.2375,-0.25,0.25
-0.25,-0.2375,0.25,-0.25
-0.25,-0.2375,0.25,0.25
-0.25,-0.23184388317370513,-0.25,-0.25
-0.25,-0.23184388317370513,-0.25,0.25
-0.25,-0.23184388317370513,0.25,-0.25
-0.25,-0.23184388317370513,0.25,0.25
-0.25,-0.2225872229990174,-0.25,-0.25
-0.25,-0.2225872229990174,-0.25,0.25
-0.25,-0.2225872229990174,0.25,-0.25
-0.25,-0.2225872229990174,0.25,0.25
-0.25,-0.21320041549849797,-0.25,-0.25
-0.25,-0.21320041549849797,-0.25,0.25
-0.25,-0.21320041549849797,0.25,-0.25
-0.25,-0.21320041549849797,0.25,0.25
-0.25,-0.2124999999999991,-0.25,-0.25
-0.25,-0.2124999999999991,-0.25,0.25
-0.25,-0.2124999999999991,0.25,-0.25
-0.25,-0.2124999999999991,0.25,0.25
-0.25,-0.20367376405120857,-0.25,-0.25
-0.25,-0.20367376405120857,-0.25,0.25
-0.25,-0.20367376405120857,0.25,-0.25
-0.25,-0.20367376405120857,0.25,0.25
-0.25,-0.19399618885058334,-0.25,-0.25
-0.25,-0.19399618885058334,-0.25,0.25
-0.25,-0.19399618885058334,0.25,-0.25
-0.25,-0.19399618885058334,0.25,0.25
-0.25,-0.18749999999999895,-0.25,-0.25
-0.25,-0.18749999999999895,-0.25,0.25
-0.25,-0.18749999999999895,0.25,-0.25
-0.25,-0.18749999999999895,0.25,0.25
-0.25,-0.1841549225349154,-0.25,-0.25
-0.25,-0.1841549225349154,-0.25,0.25
-0.25,-0.1841549225349154,0.25,-0.25
-0.25,-0.1841549225349154,0.25,0.25
-0.25,-0.17413511184131628,-0.25,-0.25
-0.25,-0.17413511184131628,-0.25,0.25
-0.25,-0.17413511184131628,0.25,-0.25
-0.25,-0.17413511184131628,0.25,0.25
-0.25,-0.1639192866150642,-0.25,-0.25
-0.25,-0.1639192866150642,-0.25,0.25
-0.25,-0.1639192866150642,0.25,-0.25
-0.25,-0.1639192866150642,0.25,0.25
-0.25,-0.1624999999999992,-0.25,-0.25
-0.25,-0.1624999999999992,-0.25,0.25
-0.25,-0.1624999999999992,0.25,-0.25
-0.25,-0.1624999999999992,0.25,0.25
-0.25,-0.15348663694625125,-0.25,-0.25
-0.25,-0.15348663694625125,-0.25,0.25
-0.25,-0.15348663694625125,0.25,-0.25
-0.25,-0.15348663694625125,0.25,0.25
-0.25,-0.1428120047788053,-0.25,-0.25
-0.25,-0.1428120047788053,-0.25,0.25
-0.25,-0.1428120047788053,0.25,-0.25
-0.25,-0.1428120047788053,0.25,0.25
-0.25,-0.13749999999999904,-0.25,-0.25
-0.25,-0.13749999999999904,-0.25,0.25
-0.25,-0.13749999999999904,0.25,-0.25
-0.25,-0.13749999999999904,0.25,0.25
-0.25,-0.1318644363009718,-0.25,-0.25
-0.25,-0.1318644363009718,-0.25,0.25
-0.25,-0.1318644363009718,0.25,-0.25
-0.25,-0.1318644363009718,0.25,0.25
-0.25,-0.1206050316038486,-0.25,-0.25
-0.25,-0.1206050316038486,-0.25,0.25
-0.25,-0.1206050316038486,0.25,-0.25
-0.25,-0.1206050316038486,0.25,0.25
-0.25,-0.11249999999999907,-0.25,-0.25
-0.25,-0.11249999999999907,-0.25,0.25
-0.25,-0.11249999999999907,0.25,-0.25
-0.25,-0.11249999999999907,0.25,0.25
-0.25,-0.10898361537634849,-0.25,-0.25
-0.25,-0.10898361537634849,-0.25,0.25
-0.25,-0.10898361537634849,0.25,-0.25
-0.25,-0.10898361537634849,0.25,0.25
-0.25,-0.0969333106250341,-0.25,-0.25
-0.25,-0.0969333106250341,-0.25,0.25
-0.25,-0.0969333106250341,0.25,-0.25
-0.25,-0.0969333106250341,0.25,0.25
-0.25,-0.08749999999999925,-0.25,-0.25
-0.25,-0.08749999999999925,-0.25,0.25
-0.25,-0.08749999999999925,0.25,-0.25
-0.25,-0.08749999999999925,0.25,0.25
-0.25,-0.08436109629438754,-0.25,-0.25
-0.25,-0.08436109629438754,-0.25,0.25
-0.25,-0.08436109629438754,0.25,-0.25
-0.25,-0.08436109629438754,0.25,0.25
-0.25,-0.07112989026897186,-0.25,-0.25
-0.25,-0.07112989026897186,-0.25,0.25
-0.25,-0.07112989026897186,0.25,-0.25
-0.25,-0.07112989026897186,0.25,0.25
-0.25,-0.06249999999999941,-0.25,-0.25
-0.25,-0.06249999999999941,-0.25,0.25
-0.25,-0.06249999999999941,0.25,-0.25
-0.25,-0.06249999999999941,0.25,0.25
-0.25,-0.057020194194351,-0.25,-0.25
-0.25,-0.057020194194351,-0.25,0.25
-0.25,-0.057020194194351,0.25,-0.25
-0.25,-0.057020194194351,0.25,0.25
-0.25,-0.04163161569614007,-0.25,-0.25
-0.25,-0.04163161569614007,-0.25,0.25
-0.25,-0.04163161569614007,0.25,-0.25
-0.25,-0.04163161569614007,0.25,0.25
-0.25,-0.03749999999999963,-0.25,-0.25
-0.25,-0.03749999999999963,-0.25,0.25
-0.25,-0.03749999999999963,0.25,-0.25
-0.25,-0.03749999999999963,0.25,0.25
-0.25,-0.024035993322294873,-0.25,-0.25
-0.25,-0.024035993322294873,-0.25,0.25
-0.25,-0.024035993322294873,0.25,-0.25
-0.25,-0.024035993322294873,0.25,0.25
-0.25,-0.01249999999999988,-0.25,-0.25
-0.25,-0.01249999999999988,-0.25,0.25
-0.25,-0.01249999999999988,0.25,-0.25
-0.25,-0.01249999999999988,0.25,0.25
-0.25,0.0,-0.25,-0.25
-0.25,0.0,-0.25,0.25
-0.25,0.0,0.25,-0.25
-0.25,0.0,0.25,0.25
-0.25,0.012499999999999872,-0.25,-0.25
-0.25,0.012499999999999872,-0.25,0.25
-0.25,0.012499999999999872,0.25,-0.25
-0.25,0.012499999999999872,0.25,0.25
-0.25,0.019097024061349558,-0.25,-0.25
-0.25,0.019097024061349558,-0.25,0.25
-0.25,0.019097024061349558,0.25,-0.25
-0.25,0.019097024061349558,0.25,0.25
-0.25,0.037499999999999624,-0.25,-0.25
-0.25,0.037499999999999624,-0.25,0.25
-0.25,0.037499999999999624,0.25,-0.25
-0.25,0.037499999999999624,0.25,0.25
